job_id,job_title,company,sector,location,country,remote_type,experience_level,salary_usd_annual,required_skills,primary_llm_mentioned,education_required,date_posted,job_description_length,applies_count,visa_sponsorship,years_experience_min,company_size,is_contract,has_equity
AIJOB00389,Data Scientist (AI/ML),Uber AI,Finance,"Zurich, Switzerland",Switzerland,On-site,Senior (5-8 yrs),175661,"ChromaDB, Python, Pinecone, FastAPI",BLOOM,Bachelor's,2024-10-26,2340,2782,Yes,4,201-1000,Full-time,No
AIJOB00390,Prompt Engineer,Snowflake,Education,"Boston, MA",MA,Hybrid,Staff/Principal (8+ yrs),179231,"LlamaIndex, Python, TensorFlow, RLHF, C++",None,Master's,2024-02-24,1403,2443,No,6,201-1000,Part-time,No
AIJOB00391,Reinforcement Learning Engineer,SAP AI,Finance,"Zurich, Switzerland",Switzerland,Remote,Senior (5-8 yrs),125742,"Rust, Spark, AWS SageMaker",GPT-4,Master's,2025-03-17,1862,389,No,4,51-200,Full-time,No
AIJOB00392,Deep Learning Engineer,Snowflake,Media,"San Francisco, CA",CA,On-site,Entry (0-2 yrs),76198,"FastAPI, RAG, AWS SageMaker, Spark, JAX, Rust",Mistral,PhD,2024-03-24,1570,3711,No,0,51-200,Full-time,Yes
AIJOB00393,AI Solutions Architect,Tesla AI,Healthcare,"Tel Aviv, Israel",Israel,Remote,Mid (2-5 yrs),83859,"Docker, ChromaDB, SQL, Fine-tuning, TensorFlow, Rust",None,Master's,2024-07-17,2044,390,Yes,2,201-1000,Part-time,No
AIJOB00394,AI Research Scientist,Cohere,Healthcare,"Dublin, Ireland",Ireland,Hybrid,Staff/Principal (8+ yrs),265932,"AWS SageMaker, RLHF, Fine-tuning",Command R,Bootcamp/Self-taught,2024-09-25,1530,3456,Yes,6,1001-5000,Full-time,Yes
AIJOB00395,LLM Engineer,Anthropic,Energy,"Dublin, Ireland",Ireland,Remote,Entry (0-2 yrs),84860,"LangChain, RLHF, dbt, Weights & Biases, ChromaDB, Docker",Grok,Bachelor's,2024-08-05,2195,745,No,0,1001-5000,Full-time,Yes
AIJOB00396,NLP Engineer,Hugging Face,Finance,"Zurich, Switzerland",Switzerland,Hybrid,Senior (5-8 yrs),137332,"SQL, Rust, Docker, GCP Vertex AI, Hugging Face Transformers, OpenAI API",Grok,Master's,2025-01-22,373,33,No,4,1-50,Full-time,No
AIJOB00397,Deep Learning Engineer,Google DeepMind,Retail,"Sydney, Australia",Australia,Hybrid,Staff/Principal (8+ yrs),138327,"MLflow, dbt, RAG, Rust, AWS SageMaker",Gemini,Bachelor's,2024-11-11,365,2860,Maybe,6,1-50,Full-time,No
AIJOB00398,GenAI Developer,SAP AI,Education,"Stockholm, Sweden",Sweden,Remote,Staff/Principal (8+ yrs),248739,"LlamaIndex, Vector Databases, Fine-tuning, Python, LangChain, Hugging Face Transformers",None,Bootcamp/Self-taught,2024-06-03,2231,90,Maybe,6,5000+,Full-time,Yes
AIJOB00399,Deep Learning Engineer,Cohere,Tech,"Austin, TX",TX,Remote,Entry (0-2 yrs),68556,"Fine-tuning, CUDA, Vector Databases, Weights & Biases, ChromaDB, SQL",None,Master's,2024-11-18,2291,2112,No,0,5000+,Part-time,No
AIJOB00400,AI Infrastructure Engineer,ByteDance,Government,"New York, NY",NY,Hybrid,Mid (2-5 yrs),134508,"GCP Vertex AI, Weaviate, TensorFlow, Docker, Spark, Fine-tuning, Vector Databases",Grok,Master's,2024-08-04,2086,95,Yes,2,51-200,Full-time,Yes
AIJOB00401,Foundation Model Engineer,Scale AI,Media,"Zurich, Switzerland",Switzerland,On-site,Mid (2-5 yrs),78430,"CUDA, C++, MLflow, dbt, RLHF, LlamaIndex, AWS SageMaker",None,PhD,2024-06-22,1775,3270,No,2,51-200,Full-time,Yes
AIJOB00402,LLM Engineer,Google DeepMind,Government,"Berlin, Germany",Germany,Remote,Staff/Principal (8+ yrs),178422,"Vector Databases, LangChain, Rust, Fine-tuning, JAX, AWS SageMaker, Kubernetes",GPT-4,PhD,2024-03-21,1762,2782,Yes,6,5000+,Full-time,Yes
AIJOB00403,AI Ethics Researcher,Accenture AI,Energy,"Tokyo, Japan",Japan,Remote,Entry (0-2 yrs),70066,"Vector Databases, Docker, GCP Vertex AI, Rust",GPT-4,Bachelor's,2024-10-14,919,3505,No,0,5000+,Full-time,Yes
AIJOB00404,ML Engineer,Goldman Sachs AI,Energy,"Bangalore, India",India,On-site,Staff/Principal (8+ yrs),201691,"LangChain, Rust, SQL",Claude,Bachelor's,2025-01-21,731,694,No,6,51-200,Contract,Yes
AIJOB00405,NLP Engineer,Meta AI,Retail,"Dublin, Ireland",Ireland,Hybrid,Staff/Principal (8+ yrs),183797,"LlamaIndex, Spark, Azure ML",Gemini,Master's,2025-03-21,2002,3160,No,6,51-200,Contract,No
AIJOB00406,NLP Engineer,Microsoft AI,Media,"Seattle, WA",WA,Remote,Mid (2-5 yrs),122332,"Azure ML, Spark, dbt, Kubernetes, LlamaIndex, Pinecone",Llama,Master's,2025-01-01,1976,3688,No,2,5000+,Contract,Yes
AIJOB00407,AI Engineer,Baidu,Healthcare,"Berlin, Germany",Germany,Hybrid,Staff/Principal (8+ yrs),161565,"TensorFlow, JAX, GCP Vertex AI, C++, RAG, Hugging Face Transformers, Fine-tuning",GPT-4,Bootcamp/Self-taught,2025-01-02,536,2597,Maybe,6,5000+,Part-time,Yes
AIJOB00408,RAG Engineer,Morgan Stanley AI,Energy,"Austin, TX",TX,On-site,Senior (5-8 yrs),146155,"JAX, Pinecone, SQL, LlamaIndex, MLflow",Llama,Master's,2024-01-05,2111,2866,No,4,1001-5000,Contract,No
AIJOB00409,LLM Engineer,Cohere,Energy,"Stockholm, Sweden",Sweden,Remote,Entry (0-2 yrs),71515,"Pinecone, Weaviate, AWS SageMaker, OpenAI API",Phi,Master's,2025-01-06,955,105,Yes,0,5000+,Full-time,Yes
AIJOB00410,NLP Engineer,DataBricks,Automotive,"Dublin, Ireland",Ireland,Remote,Staff/Principal (8+ yrs),218519,"Docker, Spark, Pinecone, Azure ML, LangChain",Claude,Master's,2024-01-31,321,1866,No,6,51-200,Contract,No
AIJOB00411,AI Safety Researcher,Adobe Firefly,Retail,"Boston, MA",MA,Remote,Mid (2-5 yrs),124089,"dbt, LlamaIndex, MLflow, RAG, Pinecone, Weights & Biases, Kubernetes",Phi,PhD,2024-12-07,1779,1870,Yes,2,1001-5000,Contract,Yes
AIJOB00412,ML Engineer,IBM Watson,Media,"Berlin, Germany",Germany,Hybrid,Staff/Principal (8+ yrs),159512,"Azure ML, dbt, Pinecone",Phi,PhD,2024-08-16,2343,2616,No,6,1001-5000,Full-time,No
AIJOB00413,AI Ethics Researcher,OpenAI,Healthcare,"Berlin, Germany",Germany,Hybrid,Mid (2-5 yrs),79624,"LlamaIndex, MLflow, Pinecone, C++, LangChain, CUDA",Command R,Bootcamp/Self-taught,2024-09-05,1812,3785,Maybe,2,5000+,Contract,Yes
AIJOB00414,AI Solutions Architect,Palantir,Tech,"New York, NY",NY,Hybrid,Senior (5-8 yrs),184497,"AWS SageMaker, Azure ML, Vector Databases, Python, Rust",Grok,Bootcamp/Self-taught,2024-03-01,1549,3651,No,4,51-200,Contract,No
AIJOB00415,Prompt Engineer,Microsoft AI,Healthcare,"Seattle, WA",WA,On-site,Senior (5-8 yrs),158972,"ChromaDB, AWS SageMaker, JAX, RLHF, GCP Vertex AI, RAG",Grok,Master's,2024-08-01,2187,3129,No,4,1001-5000,Full-time,No
AIJOB00416,LLM Engineer,ByteDance,Finance,"Chicago, IL",IL,Remote,Staff/Principal (8+ yrs),173054,"Weaviate, PyTorch, dbt, JAX, RLHF",None,PhD,2024-07-21,401,2352,No,6,201-1000,Full-time,Yes
AIJOB00417,RAG Engineer,Meta AI,Energy,Singapore,Singapore,On-site,Entry (0-2 yrs),89544,"FastAPI, PyTorch, ChromaDB, Pinecone, OpenAI API, Vector Databases, Rust",None,Bachelor's,2024-10-04,377,1136,No,0,51-200,Contract,No
AIJOB00418,AI Safety Researcher,Mistral AI,Media,"Seattle, WA",WA,On-site,Staff/Principal (8+ yrs),204164,"RAG, ChromaDB, PyTorch, Vector Databases, CUDA",None,Bachelor's,2024-11-06,398,3531,No,6,1001-5000,Full-time,Yes
AIJOB00419,Prompt Engineer,OpenAI,Defense,"Sydney, Australia",Australia,Remote,Mid (2-5 yrs),133350,"LlamaIndex, AWS SageMaker, Fine-tuning",None,Bootcamp/Self-taught,2024-05-10,1043,121,No,2,201-1000,Full-time,Yes
AIJOB00420,AI Ethics Researcher,Adobe Firefly,Retail,"Amsterdam, Netherlands",Netherlands,Remote,Senior (5-8 yrs),151822,"PyTorch, OpenAI API, Kubernetes",None,Master's,2025-02-27,2366,1587,Maybe,4,201-1000,Full-time,No
AIJOB00421,AI Ethics Researcher,Baidu,Finance,"Tel Aviv, Israel",Israel,Remote,Entry (0-2 yrs),95965,"JAX, Python, Docker, Weaviate",None,Bachelor's,2024-11-20,814,1257,No,0,1001-5000,Full-time,No
AIJOB00422,MLOps Engineer,Goldman Sachs AI,Defense,"Boston, MA",MA,Hybrid,Mid (2-5 yrs),144755,"Weaviate, Fine-tuning, RLHF, PyTorch",Command R,Bachelor's,2024-03-27,985,12,Yes,2,1001-5000,Full-time,Yes
AIJOB00423,Deep Learning Engineer,Scale AI,Finance,Singapore,Singapore,Hybrid,Senior (5-8 yrs),143277,"PyTorch, Hugging Face Transformers, Weights & Biases, Weaviate, ChromaDB",Claude,PhD,2024-09-18,1444,3607,No,4,5000+,Full-time,No
AIJOB00424,AI Product Manager,Microsoft AI,Tech,"Bangalore, India",India,Remote,Senior (5-8 yrs),176232,"GCP Vertex AI, OpenAI API, RLHF, SQL, Python",None,Master's,2024-12-05,317,3702,Yes,4,51-200,Full-time,No
AIJOB00425,AI Infrastructure Engineer,Baidu,Education,"Stockholm, Sweden",Sweden,Remote,Staff/Principal (8+ yrs),223233,"Weaviate, Python, JAX",None,Master's,2025-03-24,1745,3991,No,6,5000+,Full-time,Yes
AIJOB00426,AI Engineer,Samsung AI,Government,"Bangalore, India",India,Remote,Entry (0-2 yrs),87244,"Python, Kubernetes, Weights & Biases, JAX, FastAPI, Docker",None,Bachelor's,2024-04-08,1541,3321,No,0,51-200,Part-time,No
AIJOB00427,ML Engineer,Amazon AWS AI,Energy,"Tel Aviv, Israel",Israel,On-site,Senior (5-8 yrs),123947,"OpenAI API, Python, JAX, Spark, RAG, LangChain, Docker",Command R,Bachelor's,2024-12-27,1018,277,No,4,1-50,Full-time,No
AIJOB00428,GenAI Developer,JPMorgan AI,Government,Singapore,Singapore,On-site,Senior (5-8 yrs),168523,"SQL, Docker, dbt, Weaviate, RLHF, Python, Fine-tuning",GPT-4,Master's,2024-01-12,1966,1132,Yes,4,5000+,Full-time,Yes
AIJOB00429,ML Engineer,Deloitte AI,Tech,"New York, NY",NY,Remote,Mid (2-5 yrs),130956,"RLHF, GCP Vertex AI, Python, RAG, OpenAI API, CUDA, TensorFlow",None,Bootcamp/Self-taught,2024-08-03,1224,2834,No,2,1-50,Contract,Yes
AIJOB00430,AI Product Manager,Goldman Sachs AI,Automotive,"Seattle, WA",WA,Hybrid,Senior (5-8 yrs),102514,"Vector Databases, Fine-tuning, Rust",Falcon,Bachelor's,2024-02-19,2239,986,Maybe,4,1-50,Contract,No
AIJOB00431,GenAI Developer,Uber AI,Tech,"Tokyo, Japan",Japan,Hybrid,Entry (0-2 yrs),55090,"Spark, RLHF, ChromaDB",GPT-4,Master's,2025-01-26,566,3215,Yes,0,1001-5000,Full-time,No
AIJOB00432,AI Ethics Researcher,Accenture AI,Media,"London, UK",UK,Hybrid,Entry (0-2 yrs),50000,"AWS SageMaker, CUDA, RAG",Grok,Bachelor's,2024-10-13,343,1867,No,0,1001-5000,Contract,No
AIJOB00433,AI Product Manager,Morgan Stanley AI,Defense,"Bangalore, India",India,Hybrid,Entry (0-2 yrs),66605,"LangChain, Python, SQL, MLflow",Llama,Bachelor's,2024-10-27,2384,1059,No,0,1001-5000,Contract,Yes
AIJOB00434,GenAI Developer,Accenture AI,Healthcare,"New York, NY",NY,Remote,Mid (2-5 yrs),124207,"Fine-tuning, Pinecone, Spark, FastAPI, Azure ML, AWS SageMaker, ChromaDB",None,Bachelor's,2024-06-08,1564,2481,No,2,201-1000,Part-time,No
AIJOB00435,AI Research Scientist,Deloitte AI,Finance,"Paris, France",France,Hybrid,Entry (0-2 yrs),88929,"CUDA, PyTorch, Fine-tuning, Azure ML, OpenAI API, FastAPI, Spark",None,Master's,2025-03-03,2248,2855,No,0,1001-5000,Full-time,Yes
AIJOB00436,AI Safety Researcher,Snowflake,Retail,"Tokyo, Japan",Japan,Remote,Senior (5-8 yrs),152000,"LangChain, RLHF, JAX, Rust",None,Bootcamp/Self-taught,2024-06-17,1213,2849,Yes,4,5000+,Full-time,No
AIJOB00437,AI Product Manager,Meta AI,Healthcare,Singapore,Singapore,Remote,Staff/Principal (8+ yrs),258630,"Azure ML, Python, TensorFlow",Phi,Bachelor's,2025-02-26,1096,2595,No,6,201-1000,Full-time,Yes
AIJOB00438,MLOps Engineer,Amazon AWS AI,Automotive,"Toronto, Canada",Canada,Remote,Senior (5-8 yrs),112737,"GCP Vertex AI, CUDA, Weaviate, Kubernetes",GPT-4,Bootcamp/Self-taught,2024-05-14,385,3415,No,4,1001-5000,Full-time,No
AIJOB00439,AI Product Manager,Morgan Stanley AI,Finance,"Sydney, Australia",Australia,Hybrid,Mid (2-5 yrs),76273,"dbt, Hugging Face Transformers, Pinecone, Rust, SQL",None,Bachelor's,2024-07-08,835,3265,Yes,2,5000+,Full-time,Yes
AIJOB00440,AI Platform Engineer,JPMorgan AI,Healthcare,"Paris, France",France,On-site,Staff/Principal (8+ yrs),198000,"ChromaDB, OpenAI API, Weaviate, AWS SageMaker, LlamaIndex, GCP Vertex AI, Kubernetes",Mistral,PhD,2025-01-25,2302,867,No,6,1001-5000,Contract,No
AIJOB00441,Data Scientist (AI/ML),Snowflake,Automotive,"Dublin, Ireland",Ireland,Remote,Staff/Principal (8+ yrs),213826,"Hugging Face Transformers, GCP Vertex AI, MLflow, Azure ML, Pinecone, C++",Command R,Master's,2024-09-22,449,858,Yes,6,51-200,Full-time,Yes
AIJOB00442,MLOps Engineer,Cohere,Education,"Los Angeles, CA",CA,On-site,Senior (5-8 yrs),149117,"C++, Azure ML, Docker, Weaviate",Claude,Master's,2024-10-19,1242,2401,Yes,4,5000+,Full-time,Yes
AIJOB00443,Reinforcement Learning Engineer,Stability AI,Finance,"Los Angeles, CA",CA,Remote,Staff/Principal (8+ yrs),125572,"Docker, RAG, Python, Hugging Face Transformers, RLHF",Claude,Bachelor's,2024-09-11,2355,2110,No,6,1-50,Contract,No
AIJOB00444,Prompt Engineer,Apple ML,Defense,"Seattle, WA",WA,Remote,Entry (0-2 yrs),68877,"GCP Vertex AI, OpenAI API, dbt, Docker",Mistral,Bootcamp/Self-taught,2024-10-06,1369,44,No,0,201-1000,Contract,No
AIJOB00445,Deep Learning Engineer,Snowflake,Retail,"Zurich, Switzerland",Switzerland,Hybrid,Staff/Principal (8+ yrs),153039,"Spark, Pinecone, FastAPI, LlamaIndex, RAG, Kubernetes",Llama,Master's,2024-01-07,2219,2969,No,6,201-1000,Contract,Yes
AIJOB00446,MLOps Engineer,Mistral AI,Retail,"Los Angeles, CA",CA,Remote,Staff/Principal (8+ yrs),224108,"Python, Azure ML, LlamaIndex, ChromaDB, C++, AWS SageMaker, JAX",Falcon,Master's,2024-08-18,1952,3134,No,6,5000+,Full-time,No
AIJOB00447,AI Safety Researcher,Anthropic,Energy,"Berlin, Germany",Germany,Remote,Entry (0-2 yrs),74619,"Spark, Rust, SQL, C++, ChromaDB, RAG, Weights & Biases",BLOOM,Master's,2024-06-18,2244,454,No,0,1001-5000,Full-time,Yes
AIJOB00448,Data Scientist (AI/ML),Baidu,Energy,"Stockholm, Sweden",Sweden,Remote,Entry (0-2 yrs),58157,"Vector Databases, Python, Hugging Face Transformers, OpenAI API, TensorFlow, RAG, AWS SageMaker",Mistral,Bachelor's,2025-02-27,535,1519,No,0,51-200,Full-time,No
AIJOB00449,Deep Learning Engineer,Amazon AWS AI,Defense,"London, UK",UK,Remote,Mid (2-5 yrs),99825,"Weights & Biases, TensorFlow, RAG, OpenAI API, LlamaIndex, Rust",Command R,Master's,2024-08-02,1571,2416,Yes,2,1001-5000,Full-time,Yes
AIJOB00450,AI Research Scientist,Adobe Firefly,Tech,"Seattle, WA",WA,On-site,Staff/Principal (8+ yrs),161868,"Pinecone, GCP Vertex AI, ChromaDB, JAX",Command R,PhD,2024-11-05,1479,2657,Maybe,6,1001-5000,Full-time,No
AIJOB00451,NLP Engineer,DataBricks,Media,"Tokyo, Japan",Japan,On-site,Staff/Principal (8+ yrs),197743,"Fine-tuning, Kubernetes, Hugging Face Transformers, JAX",BLOOM,Bootcamp/Self-taught,2025-03-11,1051,2871,No,6,1001-5000,Full-time,Yes
AIJOB00452,Data Scientist (AI/ML),Anthropic,Finance,"Stockholm, Sweden",Sweden,Remote,Senior (5-8 yrs),175788,"Vector Databases, Fine-tuning, FastAPI, Weaviate",Falcon,Master's,2024-02-04,1635,1689,No,4,201-1000,Full-time,Yes
AIJOB00453,AI Engineer,Mistral AI,Education,"Bangalore, India",India,Remote,Entry (0-2 yrs),57579,"CUDA, OpenAI API, RAG, PyTorch, Python, Docker",Gemini,Master's,2025-01-16,579,348,No,0,51-200,Contract,Yes
AIJOB00454,AI Infrastructure Engineer,Baidu,Automotive,"Toronto, Canada",Canada,Remote,Senior (5-8 yrs),163609,"LangChain, Hugging Face Transformers, AWS SageMaker, JAX, Weaviate, Weights & Biases, RAG",GPT-4,Bachelor's,2024-01-10,1766,738,Yes,4,1-50,Contract,No
AIJOB00455,Reinforcement Learning Engineer,Google DeepMind,Tech,"Dublin, Ireland",Ireland,Hybrid,Entry (0-2 yrs),63318,"RAG, MLflow, AWS SageMaker",Grok,PhD,2025-01-01,1126,3814,Yes,0,51-200,Full-time,Yes
AIJOB00456,AI Engineer,Goldman Sachs AI,Healthcare,"Austin, TX",TX,On-site,Entry (0-2 yrs),60009,"Kubernetes, JAX, LangChain",None,PhD,2024-12-14,480,1712,No,0,201-1000,Full-time,No
AIJOB00457,AI Platform Engineer,Google DeepMind,Media,"Stockholm, Sweden",Sweden,Remote,Mid (2-5 yrs),107880,"Kubernetes, OpenAI API, LangChain",Gemini,Master's,2024-08-07,349,1604,Yes,2,51-200,Full-time,No
AIJOB00458,AI Platform Engineer,Amazon AWS AI,Automotive,"New York, NY",NY,Remote,Senior (5-8 yrs),122048,"AWS SageMaker, FastAPI, SQL, Vector Databases, LangChain, MLflow",Grok,Bootcamp/Self-taught,2024-04-21,1628,2594,No,4,51-200,Full-time,No
AIJOB00459,AI Product Manager,Nvidia,Tech,"Seattle, WA",WA,Remote,Staff/Principal (8+ yrs),180068,"RLHF, RAG, Pinecone, Spark, Weights & Biases, Kubernetes, C++",GPT-4,Master's,2024-11-07,808,1275,Yes,6,1001-5000,Contract,No
AIJOB00460,ML Engineer,DataBricks,Government,"Boston, MA",MA,Hybrid,Mid (2-5 yrs),86282,"RAG, OpenAI API, Spark, PyTorch",Grok,Bachelor's,2024-04-13,1600,2646,No,2,1-50,Full-time,No
AIJOB00461,NLP Engineer,Deloitte AI,Retail,"Paris, France",France,On-site,Entry (0-2 yrs),94755,"Kubernetes, OpenAI API, Weaviate, PyTorch, dbt",None,Master's,2024-06-18,1862,2145,No,0,1001-5000,Full-time,Yes
AIJOB00462,AI Infrastructure Engineer,Nvidia,Energy,Singapore,Singapore,Remote,Entry (0-2 yrs),70444,"LlamaIndex, TensorFlow, Hugging Face Transformers, ChromaDB",Llama,Bachelor's,2024-03-13,2213,1285,Yes,0,51-200,Full-time,Yes
AIJOB00463,GenAI Developer,Scale AI,Media,"Sydney, Australia",Australia,Hybrid,Senior (5-8 yrs),131107,"Docker, CUDA, Rust, Vector Databases",Falcon,Bachelor's,2024-11-21,2107,1741,No,4,1001-5000,Contract,No
AIJOB00464,AI Infrastructure Engineer,Cohere,Education,"Chicago, IL",IL,Remote,Entry (0-2 yrs),72696,"SQL, Weaviate, LlamaIndex, Weights & Biases, Hugging Face Transformers",Command R,Bachelor's,2024-02-12,2269,304,No,0,1001-5000,Full-time,No
AIJOB00465,AI Engineer,Anthropic,Media,"Dublin, Ireland",Ireland,Hybrid,Entry (0-2 yrs),68584,"RAG, Fine-tuning, JAX, Weights & Biases, Azure ML, C++",Grok,PhD,2024-07-10,809,1586,Maybe,0,51-200,Full-time,Yes
AIJOB00466,Computer Vision Engineer,Nvidia,Education,"Dublin, Ireland",Ireland,Hybrid,Senior (5-8 yrs),144033,"MLflow, PyTorch, Spark, RAG, Fine-tuning",None,Bachelor's,2024-11-21,1780,2594,No,4,1-50,Full-time,No
AIJOB00467,Computer Vision Engineer,Scale AI,Media,"Berlin, Germany",Germany,Remote,Staff/Principal (8+ yrs),222110,"dbt, C++, Hugging Face Transformers, Python, LangChain, TensorFlow, Spark",None,PhD,2024-11-04,629,2133,Maybe,6,1001-5000,Full-time,Yes
AIJOB00468,NLP Engineer,Stability AI,Healthcare,"Zurich, Switzerland",Switzerland,Remote,Staff/Principal (8+ yrs),227270,"LangChain, Spark, ChromaDB",None,Bachelor's,2024-07-29,1158,3819,No,6,201-1000,Full-time,Yes
AIJOB00469,AI Infrastructure Engineer,Amazon AWS AI,Healthcare,"London, UK",UK,Remote,Entry (0-2 yrs),63315,"Pinecone, Fine-tuning, Spark, AWS SageMaker, Weights & Biases, CUDA",Falcon,Bachelor's,2024-12-22,1045,2068,Maybe,0,1001-5000,Full-time,Yes
AIJOB00470,MLOps Engineer,Meta AI,Healthcare,"Toronto, Canada",Canada,On-site,Entry (0-2 yrs),62744,"JAX, CUDA, Fine-tuning, RLHF, Spark",None,Bachelor's,2024-04-08,651,1557,Yes,0,1-50,Full-time,No
AIJOB00471,AI Infrastructure Engineer,Meta AI,Retail,"London, UK",UK,Remote,Staff/Principal (8+ yrs),190098,"dbt, ChromaDB, Rust",None,Master's,2024-05-16,329,1548,No,6,201-1000,Part-time,No
AIJOB00472,AI Product Manager,OpenAI,Government,"Austin, TX",TX,Remote,Staff/Principal (8+ yrs),117130,"GCP Vertex AI, C++, Kubernetes, Azure ML, dbt",Grok,PhD,2025-03-31,710,22,No,6,1001-5000,Contract,No
AIJOB00473,AI Research Scientist,IBM Watson,Media,"Tokyo, Japan",Japan,Remote,Entry (0-2 yrs),50908,"MLflow, FastAPI, C++, Kubernetes, Azure ML",Command R,Master's,2024-09-28,312,2623,Maybe,0,201-1000,Full-time,Yes
AIJOB00474,ML Engineer,Uber AI,Education,"Bangalore, India",India,Remote,Senior (5-8 yrs),186905,"Weights & Biases, SQL, Rust, TensorFlow, Azure ML, Fine-tuning",None,Bootcamp/Self-taught,2024-09-05,711,3017,No,4,5000+,Full-time,Yes
AIJOB00475,Foundation Model Engineer,Meta AI,Education,"Berlin, Germany",Germany,Hybrid,Entry (0-2 yrs),90726,"C++, dbt, Weaviate, CUDA, RLHF",Command R,Master's,2024-02-14,1286,1006,Yes,0,1-50,Full-time,No
AIJOB00476,AI Engineer,Baidu,Finance,"Austin, TX",TX,On-site,Mid (2-5 yrs),105069,"Kubernetes, Weights & Biases, Docker, dbt, Vector Databases",None,Master's,2025-01-27,2489,2605,No,2,1-50,Contract,Yes
AIJOB00477,GenAI Developer,Cohere,Finance,"Austin, TX",TX,Remote,Entry (0-2 yrs),77264,"Spark, JAX, Rust, Weaviate, Fine-tuning, Kubernetes",Claude,Bachelor's,2025-01-02,1693,3043,No,0,51-200,Contract,Yes
AIJOB00478,AI Solutions Architect,Palantir,Government,"Austin, TX",TX,On-site,Mid (2-5 yrs),116162,"AWS SageMaker, PyTorch, ChromaDB",BLOOM,PhD,2024-10-22,817,2138,No,2,5000+,Full-time,Yes
AIJOB00479,RAG Engineer,SAP AI,Tech,"Austin, TX",TX,Remote,Staff/Principal (8+ yrs),310839,"Vector Databases, dbt, RLHF, LlamaIndex",Gemini,Master's,2024-05-31,1565,2067,Maybe,6,1-50,Full-time,No
AIJOB00480,AI Safety Researcher,Uber AI,Retail,Singapore,Singapore,Hybrid,Staff/Principal (8+ yrs),240304,"PyTorch, Rust, GCP Vertex AI, LlamaIndex, MLflow, OpenAI API",None,PhD,2024-12-26,515,3791,Maybe,6,51-200,Contract,No
AIJOB00481,NLP Engineer,Cohere,Retail,"San Francisco, CA",CA,Hybrid,Mid (2-5 yrs),107467,"dbt, Vector Databases, Azure ML, FastAPI, RAG, Rust",Mistral,PhD,2024-06-21,1912,408,Yes,2,5000+,Contract,Yes
AIJOB00482,NLP Engineer,Google DeepMind,Government,"Toronto, Canada",Canada,Hybrid,Staff/Principal (8+ yrs),165600,"AWS SageMaker, LlamaIndex, OpenAI API, C++, Weights & Biases, Rust",None,PhD,2024-08-14,717,2788,No,6,51-200,Full-time,No
AIJOB00483,Data Scientist (AI/ML),Microsoft AI,Media,"London, UK",UK,Remote,Entry (0-2 yrs),50000,"PyTorch, LangChain, Pinecone, Spark",BLOOM,Bachelor's,2024-08-30,786,996,No,0,201-1000,Full-time,No
AIJOB00484,Deep Learning Engineer,Meta AI,Education,"Bangalore, India",India,On-site,Entry (0-2 yrs),72563,"Docker, Spark, CUDA, RLHF, Azure ML, Python",Claude,Master's,2024-11-28,2387,931,Yes,0,5000+,Part-time,No
AIJOB00485,Prompt Engineer,JPMorgan AI,Energy,"Chicago, IL",IL,Hybrid,Mid (2-5 yrs),95024,"AWS SageMaker, ChromaDB, LlamaIndex, LangChain, GCP Vertex AI, TensorFlow",None,Bachelor's,2024-11-26,380,1622,No,2,5000+,Contract,No
AIJOB00486,LLM Engineer,Deloitte AI,Government,Singapore,Singapore,On-site,Entry (0-2 yrs),52079,"CUDA, SQL, MLflow, Hugging Face Transformers",Command R,Bachelor's,2024-03-01,827,2365,Yes,0,51-200,Full-time,Yes
AIJOB00487,ML Engineer,IBM Watson,Automotive,"London, UK",UK,Hybrid,Entry (0-2 yrs),61853,"Hugging Face Transformers, Fine-tuning, dbt, Python, Kubernetes, AWS SageMaker, PyTorch",None,Master's,2024-07-05,2122,582,No,0,201-1000,Full-time,No
AIJOB00488,AI Solutions Architect,Apple ML,Healthcare,"London, UK",UK,Hybrid,Mid (2-5 yrs),88585,"PyTorch, OpenAI API, LlamaIndex, AWS SageMaker",None,Master's,2024-01-23,1184,2433,No,2,51-200,Contract,Yes
